component_id,component_size,component_crosses_split,threshold,exact_hash_duplicate,image_id,split,site_id,site_profile,risk_stratum,image_hash,image_path
PHASH_000199,2,False,4,False,ISIC_0027670,test,SYN_HAM_like,HAM_like,very_low,4c1c363993f359a5,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027670.jpg
PHASH_000200,2,False,4,False,ISIC_0027144,train,SYN_HAM_like,HAM_like,high,9966669c2659d927,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027144.jpg
PHASH_000200,2,False,4,False,ISIC_0028198,train,SYN_HAM_like,HAM_like,high,9966679c26599927,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028198.jpg
PHASH_000201,2,False,4,False,ISIC_0027150,train,SYN_MSK_like,MSK_like,very_low,f2c319034bed94cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027150.jpg
PHASH_000201,2,False,4,False,ISIC_0031631,train,SYN_MSK_like,MSK_like,very_low,f2c391034bed94cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031631.jpg
PHASH_000202,2,False,4,False,ISIC_0027226,train,SYN_MSK_like,MSK_like,very_low,a3247236ade97217,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027226.jpg
PHASH_000202,2,False,4,False,ISIC_0027902,train,SYN_MSK_like,MSK_like,very_low,a32c7236adc97217,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027902.jpg
PHASH_000203,2,False,4,False,ISIC_0027369,train,SYN_BCN_like,BCN_like,very_low,33cc9933cc3133cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027369.jpg
PHASH_000203,2,False,4,False,ISIC_0030430,train,SYN_BCN_like,BCN_like,very_low,33cc3133cc3333cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030430.jpg
PHASH_000204,2,False,4,False,ISIC_0027398,train,SYN_HAM_like,HAM_like,very_low,93c7590c26d39b2d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027398.jpg
PHASH_000204,2,False,4,False,ISIC_0032407,train,SYN_HAM_like,HAM_like,very_low,93c7590c26d3da2d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032407.jpg
PHASH_000205,2,True,4,False,ISIC_0027412,test,SYN_RURAL_like,RURAL_like,very_low,4926b6b4495937a7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027412.jpg
PHASH_000205,2,True,4,False,ISIC_0065796,train,SYN_MSK_like,MSK_like,very_low,4926b6b6494936b7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065796.jpg
PHASH_000206,2,False,4,False,ISIC_0027658,train,SYN_BCN_like,BCN_like,very_low,8c594e59e5293397,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027658.jpg
PHASH_000206,2,False,4,False,ISIC_0028678,train,SYN_BCN_like,BCN_like,very_low,9c59cc59a5293397,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028678.jpg
PHASH_000207,2,True,4,False,ISIC_0027688,train,SYN_MSK_like,MSK_like,very_low,ccbb3164ccb3b145,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027688.jpg
PHASH_000207,2,True,4,False,ISIC_0033511,val,SYN_RURAL_like,RURAL_like,very_low,cc9b3364cc33b14d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0033511.jpg
PHASH_000208,2,False,4,False,ISIC_0027925,train,SYN_MSK_like,MSK_like,very_low,33317313c3699cad,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027925.jpg
PHASH_000208,2,False,4,False,ISIC_0031917,train,SYN_MSK_like,MSK_like,very_low,33337313c3691cad,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031917.jpg
PHASH_000209,2,False,4,False,ISIC_0027933,train,SYN_RURAL_like,RURAL_like,very_low,980c59f969639637,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027933.jpg
PHASH_000209,2,False,4,False,ISIC_0028513,train,SYN_RURAL_like,RURAL_like,very_low,9c0c59f969439637,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028513.jpg
PHASH_000210,2,False,4,True,ISIC_0027989,train,SYN_MSK_like,MSK_like,low,96d09b984b692da7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027989.jpg
PHASH_000210,2,False,4,True,ISIC_0029548,train,SYN_MSK_like,MSK_like,low,96d09b984b692da7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029548.jpg
PHASH_000211,2,True,4,False,ISIC_0028038,test,SYN_BCN_like,BCN_like,very_low,cc63339c8c63738d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028038.jpg
PHASH_000211,2,True,4,False,ISIC_0030573,train,SYN_BCN_like,BCN_like,very_low,8ce3331c8c73738d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030573.jpg
PHASH_000212,2,False,4,False,ISIC_0028057,train,SYN_MSK_like,MSK_like,very_low,c8c12fa1f00f1e7d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028057.jpg
PHASH_000212,2,False,4,False,ISIC_0031502,train,SYN_MSK_like,MSK_like,very_low,c8c12fa1900f7e7d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031502.jpg
PHASH_000213,2,False,4,False,ISIC_0028346,train,SYN_HAM_like,HAM_like,very_low,c35c54561d9ba627,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028346.jpg
PHASH_000213,2,False,4,False,ISIC_0031344,train,SYN_HAM_like,HAM_like,very_low,c354f4561d9ba623,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031344.jpg
PHASH_000214,2,False,4,False,ISIC_0028524,train,SYN_BCN_like,BCN_like,very_low,66cc939e4919a6e5,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028524.jpg
PHASH_000214,2,False,4,False,ISIC_0031079,train,SYN_BCN_like,BCN_like,very_low,664e939e4919a6e5,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031079.jpg
PHASH_000215,2,True,4,False,ISIC_0028911,test,SYN_RURAL_like,RURAL_like,very_low,335ccccc73730c8d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028911.jpg
PHASH_000215,2,True,4,False,ISIC_0053647,train,SYN_RURAL_like,RURAL_like,very_low,b31c4ccc73738c8d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053647.jpg
PHASH_000216,2,False,4,False,ISIC_0028984,train,SYN_MSK_like,MSK_like,high,61194d999c39b3a7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028984.jpg
PHASH_000216,2,False,4,False,ISIC_0032197,train,SYN_MSK_like,MSK_like,high,21194dd99c39b3a7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032197.jpg
PHASH_000217,2,False,4,False,ISIC_0029228,train,SYN_BCN_like,BCN_like,very_low,9991731999996667,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029228.jpg
PHASH_000217,2,False,4,False,ISIC_0032120,train,SYN_BCN_like,BCN_like,very_low,9399711999996667,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032120.jpg
PHASH_000218,2,False,4,False,ISIC_0029257,test,SYN_MSK_like,MSK_like,very_low,0cd3724bf4810b7f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029257.jpg
PHASH_000218,2,False,4,False,ISIC_0030225,test,SYN_MSK_like,MSK_like,very_low,0cd37a0bf4810b7f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030225.jpg
PHASH_000219,2,False,4,False,ISIC_0029323,train,SYN_RURAL_like,RURAL_like,moderate,b3b642783c23a1dd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029323.jpg
PHASH_000219,2,False,4,False,ISIC_0031171,train,SYN_RURAL_like,RURAL_like,moderate,b2b642783d23b0dd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031171.jpg
PHASH_000220,2,False,4,False,ISIC_0029353,train,SYN_MSK_like,MSK_like,high,8d9b22e69e19606f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029353.jpg
PHASH_000220,2,False,4,False,ISIC_0031339,train,SYN_MSK_like,MSK_like,high,8d1f62e69a19606f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031339.jpg
PHASH_000221,2,False,4,False,ISIC_0029359,train,SYN_RURAL_like,RURAL_like,very_low,c42d9c12e3e32f2d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029359.jpg
PHASH_000221,2,False,4,False,ISIC_0029746,train,SYN_RURAL_like,RURAL_like,very_low,c42d9c16e3c33e2d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029746.jpg
PHASH_000222,2,True,4,False,ISIC_0029410,train,SYN_RURAL_like,RURAL_like,very_low,c6331c8ce3733c8d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029410.jpg
PHASH_000222,2,True,4,False,ISIC_0030468,val,SYN_RURAL_like,RURAL_like,very_low,cc331ccce3731c8d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030468.jpg
PHASH_000223,2,False,4,False,ISIC_0029675,train,SYN_BCN_like,BCN_like,very_low,ce9a31cccc3133cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029675.jpg
PHASH_000223,2,False,4,False,ISIC_0031873,train,SYN_BCN_like,BCN_like,very_low,cc9831cccc31b3cf,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031873.jpg
PHASH_000224,2,False,4,False,ISIC_0029814,test,SYN_BCN_like,BCN_like,very_low,d983c95327a9361d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029814.jpg
PHASH_000224,2,False,4,False,ISIC_0031481,test,SYN_BCN_like,BCN_like,very_low,d983495b23a9361f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031481.jpg
PHASH_000225,2,True,4,False,ISIC_0030117,train,SYN_BCN_like,BCN_like,very_low,33c831cccc3333cf,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030117.jpg
PHASH_000225,2,True,4,False,ISIC_0033329,test,SYN_RURAL_like,RURAL_like,very_low,334899cccc3333cf,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0033329.jpg
PHASH_000226,2,False,4,False,ISIC_0030135,val,SYN_MSK_like,MSK_like,very_low,c6cc1c26f3934e4d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030135.jpg
PHASH_000226,2,False,4,False,ISIC_0030941,val,SYN_MSK_like,MSK_like,very_low,c64c3c26f3934e4d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030941.jpg
PHASH_000227,2,False,4,False,ISIC_0030243,train,SYN_RURAL_like,RURAL_like,very_low,89cc4d1b63639697,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030243.jpg
PHASH_000227,2,False,4,False,ISIC_0032058,train,SYN_RURAL_like,RURAL_like,very_low,998c4d9963639697,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032058.jpg
PHASH_000228,2,False,4,True,ISIC_0030367,train,SYN_RURAL_like,RURAL_like,very_low,99e4c69c9c797885,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030367.jpg
PHASH_000228,2,False,4,True,ISIC_0031905,train,SYN_RURAL_like,RURAL_like,very_low,99e4c69c9c797885,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031905.jpg
PHASH_000229,2,False,4,True,ISIC_0030444,train,SYN_MSK_like,MSK_like,very_low,339cc61ccc73318f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030444.jpg
PHASH_000229,2,False,4,True,ISIC_0030973,train,SYN_MSK_like,MSK_like,very_low,339cc61ccc73318f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030973.jpg
PHASH_000230,2,False,4,False,ISIC_0030542,train,SYN_RURAL_like,RURAL_like,low,462d6c96931966e7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030542.jpg
PHASH_000230,2,False,4,False,ISIC_0031876,train,SYN_RURAL_like,RURAL_like,low,c62d6c96932966c7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031876.jpg
PHASH_000231,2,False,4,False,ISIC_0031242,train,SYN_BCN_like,BCN_like,very_low,999369a6865919e7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031242.jpg
PHASH_000231,2,False,4,False,ISIC_0054417,train,SYN_RURAL_like,RURAL_like,very_low,9993698ca65919e7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054417.jpg
PHASH_000232,2,False,4,False,ISIC_0031805,train,SYN_BCN_like,BCN_like,very_low,99646ccc2699d967,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031805.jpg
PHASH_000232,2,False,4,False,ISIC_0032409,train,SYN_RURAL_like,RURAL_like,very_low,99666c8ca6999967,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032409.jpg
PHASH_000233,2,False,4,False,ISIC_0032104,train,SYN_RURAL_like,RURAL_like,very_low,9c33c7260cd9732d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032104.jpg
PHASH_000233,2,False,4,False,ISIC_0059067,train,SYN_BCN_like,BCN_like,very_low,9c33c6a60cd9f30d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0059067.jpg
PHASH_000234,2,True,4,False,ISIC_0032781,test,SYN_RURAL_like,RURAL_like,very_low,c64b192666999b67,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032781.jpg
PHASH_000234,2,True,4,False,ISIC_0034069,train,SYN_RURAL_like,RURAL_like,very_low,e60b992666999b27,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0034069.jpg
PHASH_000235,2,True,4,False,ISIC_0032792,test,SYN_BCN_like,BCN_like,very_low,7364ce180cb3b34f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032792.jpg
PHASH_000235,2,True,4,False,ISIC_0034052,val,SYN_RURAL_like,RURAL_like,high,3364ce1e0cb3334f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0034052.jpg
PHASH_000236,2,True,4,False,ISIC_0032939,test,SYN_RURAL_like,RURAL_like,very_low,66669e8c993b6465,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032939.jpg
PHASH_000236,2,True,4,False,ISIC_0033889,train,SYN_MSK_like,MSK_like,very_low,66e6968c99336665,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0033889.jpg
PHASH_000237,2,False,4,True,ISIC_0033057,train,SYN_RURAL_like,RURAL_like,very_low,31cdc32c1cf3e30d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0033057.jpg
PHASH_000237,2,False,4,True,ISIC_0054706,train,SYN_BCN_like,BCN_like,very_low,31cdc32c1cf3e30d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054706.jpg
PHASH_000238,2,False,4,False,ISIC_0053456,val,SYN_RURAL_like,RURAL_like,high,923d9e351f43605b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053456.jpg
PHASH_000238,2,False,4,False,ISIC_0062239,val,SYN_RURAL_like,RURAL_like,high,923d9f251f43605b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0062239.jpg
PHASH_000239,2,False,4,False,ISIC_0053532,test,SYN_RURAL_like,RURAL_like,very_low,ff42f50a462a39a3,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053532.jpg
PHASH_000239,2,False,4,False,ISIC_0054600,test,SYN_RURAL_like,RURAL_like,very_low,fe42f40a562a39ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054600.jpg
PHASH_000240,2,False,4,False,ISIC_0053533,train,SYN_RURAL_like,RURAL_like,high,33c9d90c67b49c4b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053533.jpg
PHASH_000240,2,False,4,False,ISIC_0059565,train,SYN_RURAL_like,RURAL_like,very_low,73c9d92c67949c43,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0059565.jpg
PHASH_000241,2,False,4,False,ISIC_0053561,train,SYN_RURAL_like,RURAL_like,high,6c8aee78a683992d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053561.jpg
PHASH_000241,2,False,4,False,ISIC_0061817,train,SYN_RURAL_like,RURAL_like,high,688acef8a68b992d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0061817.jpg
PHASH_000242,2,False,4,False,ISIC_0053617,train,SYN_HAM_like,HAM_like,high,61522b6abdaa3ca9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053617.jpg
PHASH_000242,2,False,4,False,ISIC_0056572,train,SYN_HAM_like,HAM_like,high,615a2b6abdaa1ca9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0056572.jpg
PHASH_000243,2,False,4,False,ISIC_0053643,train,SYN_RURAL_like,RURAL_like,very_low,9b43730c69b696c9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053643.jpg
PHASH_000243,2,False,4,False,ISIC_0054268,train,SYN_RURAL_like,RURAL_like,very_low,9a437b0c69b496cb,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054268.jpg
PHASH_000244,2,False,4,False,ISIC_0053673,train,SYN_RURAL_like,RURAL_like,very_low,0eec4f263619c9a7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053673.jpg
PHASH_000244,2,False,4,False,ISIC_0066963,train,SYN_RURAL_like,RURAL_like,very_low,0e6c4f263619cda7,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0066963.jpg
PHASH_000245,2,False,4,False,ISIC_0053719,train,SYN_RURAL_like,RURAL_like,moderate,99cbf32c63b48c43,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053719.jpg
PHASH_000245,2,False,4,False,ISIC_0055665,train,SYN_RURAL_like,RURAL_like,high,99e3f30c63b68c43,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0055665.jpg
PHASH_000246,2,False,4,True,ISIC_0053738,test,SYN_RURAL_like,RURAL_like,moderate,b2bc53dc535289a9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053738.jpg
PHASH_000246,2,False,4,True,ISIC_0073198,test,SYN_RURAL_like,RURAL_like,moderate,b2bc53dc535289a9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0073198.jpg
PHASH_000247,2,False,4,False,ISIC_0053759,train,SYN_MSK_like,MSK_like,very_low,3e1b9c53b8a10b75,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053759.jpg
PHASH_000247,2,False,4,False,ISIC_0068887,train,SYN_MSK_like,MSK_like,very_low,3f191c53b8a30b75,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0068887.jpg
PHASH_000248,2,False,4,True,ISIC_0053812,train,SYN_RURAL_like,RURAL_like,high,010b1b13b9bbfe51,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053812.jpg
PHASH_000248,2,False,4,True,ISIC_0071101,train,SYN_RURAL_like,RURAL_like,high,010b1b13b9bbfe51,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0071101.jpg
PHASH_000249,2,False,4,False,ISIC_0053815,test,SYN_RURAL_like,RURAL_like,moderate,e7630c8c963c69e3,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053815.jpg
PHASH_000249,2,False,4,False,ISIC_0070039,test,SYN_RURAL_like,RURAL_like,moderate,e3e34c8c963c69c3,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0070039.jpg
PHASH_000250,2,False,4,False,ISIC_0053886,train,SYN_BCN_like,BCN_like,very_low,7c88d6a276a9b90b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053886.jpg
PHASH_000250,2,False,4,False,ISIC_0063600,train,SYN_BCN_like,BCN_like,very_low,5c8af6a266a9b90b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0063600.jpg
PHASH_000251,2,False,4,False,ISIC_0053976,train,SYN_RURAL_like,RURAL_like,moderate,5379cce436964969,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053976.jpg
PHASH_000251,2,False,4,False,ISIC_0056219,train,SYN_MSK_like,MSK_like,moderate,6359cce436965969,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0056219.jpg
PHASH_000252,2,True,4,False,ISIC_0053980,train,SYN_BCN_like,BCN_like,high,b3c9d92e0cb4b24b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053980.jpg
PHASH_000252,2,True,4,False,ISIC_0071138,val,SYN_MSK_like,MSK_like,high,b3c9c92e0cb4f24b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0071138.jpg
PHASH_000253,2,False,4,True,ISIC_0054023,train,SYN_BCN_like,BCN_like,very_low,eae2caa2ca8be60d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054023.jpg
PHASH_000253,2,False,4,True,ISIC_0064545,train,SYN_BCN_like,BCN_like,very_low,eae2caa2ca8be60d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0064545.jpg
PHASH_000254,2,False,4,False,ISIC_0054055,train,SYN_RURAL_like,RURAL_like,moderate,6b86a5168c7af6a1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054055.jpg
PHASH_000254,2,False,4,False,ISIC_0072504,train,SYN_HAM_like,HAM_like,very_low,eb86a11e8c7a76a1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0072504.jpg
PHASH_000255,2,False,4,True,ISIC_0054074,train,SYN_RURAL_like,RURAL_like,moderate,6fd0d5a3fb04c843,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054074.jpg
PHASH_000255,2,False,4,True,ISIC_0071589,train,SYN_RURAL_like,RURAL_like,moderate,6fd0d5a3fb04c843,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0071589.jpg
PHASH_000256,2,False,4,True,ISIC_0054075,train,SYN_RURAL_like,RURAL_like,moderate,f9a2a948ab23e1cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054075.jpg
PHASH_000256,2,False,4,True,ISIC_0061861,train,SYN_RURAL_like,RURAL_like,moderate,f9a2a948ab23e1cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0061861.jpg
PHASH_000257,2,False,4,False,ISIC_0054105,train,SYN_BCN_like,BCN_like,very_low,8911f00f5baca7d3,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054105.jpg
PHASH_000257,2,False,4,False,ISIC_0056357,train,SYN_BCN_like,BCN_like,very_low,8931d00f5baca7d3,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0056357.jpg
PHASH_000258,2,False,4,False,ISIC_0054112,train,SYN_BCN_like,BCN_like,high,26bc8cf43e50dc2b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054112.jpg
PHASH_000258,2,False,4,False,ISIC_0055006,train,SYN_HAM_like,HAM_like,very_low,06bc0df47e50dc2b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0055006.jpg
PHASH_000259,2,False,4,True,ISIC_0054113,test,SYN_BCN_like,BCN_like,moderate,022cf1598a877df5,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054113.jpg
PHASH_000259,2,False,4,True,ISIC_0070345,test,SYN_BCN_like,BCN_like,moderate,022cf1598a877df5,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0070345.jpg
PHASH_000260,2,False,4,True,ISIC_0054118,test,SYN_RURAL_like,RURAL_like,moderate,07be6cf4ac521aa9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054118.jpg
PHASH_000260,2,False,4,True,ISIC_0056756,test,SYN_RURAL_like,RURAL_like,moderate,07be6cf4ac521aa9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0056756.jpg
PHASH_000261,2,False,4,False,ISIC_0054192,train,SYN_BCN_like,BCN_like,very_low,9cc95927e3b61c49,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054192.jpg
PHASH_000261,2,False,4,False,ISIC_0064412,train,SYN_BCN_like,BCN_like,very_low,1cc93927e3b61cc9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0064412.jpg
PHASH_000262,2,False,4,False,ISIC_0054202,train,SYN_RURAL_like,RURAL_like,moderate,87eb1852b1a3655d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054202.jpg
PHASH_000262,2,False,4,False,ISIC_0068764,train,SYN_RURAL_like,RURAL_like,moderate,87e31a52b1a3555d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0068764.jpg
PHASH_000263,2,False,4,False,ISIC_0054207,train,SYN_BCN_like,BCN_like,low,c9a62696665e99a9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054207.jpg
PHASH_000263,2,False,4,False,ISIC_0072904,train,SYN_BCN_like,BCN_like,low,c9a62696565e99a9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0072904.jpg
PHASH_000264,2,False,4,False,ISIC_0054271,val,SYN_BCN_like,BCN_like,moderate,e7cabaaa02a3ac8d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054271.jpg
PHASH_000264,2,False,4,False,ISIC_0066374,val,SYN_BCN_like,BCN_like,moderate,e7ca9aaa02abac8d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0066374.jpg
PHASH_000265,2,False,4,False,ISIC_0054288,train,SYN_RURAL_like,RURAL_like,high,0cf68cf47e5290ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054288.jpg
PHASH_000265,2,False,4,False,ISIC_0068768,train,SYN_RURAL_like,RURAL_like,high,0cf69cf47e52902b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0068768.jpg
PHASH_000266,2,False,4,True,ISIC_0054334,val,SYN_BCN_like,BCN_like,high,1bbcc3de38526389,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054334.jpg
PHASH_000266,2,False,4,True,ISIC_0056130,val,SYN_BCN_like,BCN_like,high,1bbcc3de38526389,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0056130.jpg
PHASH_000267,2,False,4,False,ISIC_0054368,train,SYN_BCN_like,BCN_like,low,ff60dcaa8681f20d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054368.jpg
PHASH_000267,2,False,4,False,ISIC_0062672,train,SYN_BCN_like,BCN_like,low,ff60ccaa8681fa0d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0062672.jpg
PHASH_000268,2,False,4,False,ISIC_0054378,val,SYN_RURAL_like,RURAL_like,high,731c9b74f1d84c83,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054378.jpg
PHASH_000268,2,False,4,False,ISIC_0068380,val,SYN_RURAL_like,RURAL_like,high,631c1b74f3d8cc83,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0068380.jpg
PHASH_000269,2,False,4,False,ISIC_0054400,train,SYN_RURAL_like,RURAL_like,very_low,e3268f9c2672dc89,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054400.jpg
PHASH_000269,2,False,4,False,ISIC_0073194,train,SYN_HAM_like,HAM_like,high,6326879e2672dc8b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0073194.jpg
PHASH_000270,2,False,4,False,ISIC_0054406,train,SYN_RURAL_like,RURAL_like,very_low,81f60e58f8a98377,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054406.jpg
PHASH_000270,2,False,4,False,ISIC_0054672,train,SYN_RURAL_like,RURAL_like,very_low,b1b60e58f8a98357,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054672.jpg
PHASH_000271,2,False,4,False,ISIC_0054423,train,SYN_RURAL_like,RURAL_like,low,e196e98c16e9a917,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054423.jpg
PHASH_000271,2,False,4,False,ISIC_0069435,train,SYN_RURAL_like,RURAL_like,low,e916e98c16e9a917,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0069435.jpg
