image_id,cluster_id,policy_id,slate_size,a_head,a_exec,intervention_type,intervened,Uz_head,Uz_exec,delta_authority_i
ISIC_0057169,cluster:eb0aa05e4071a9034396,bias_p000,4,a0,a0,none,False,-14.819999999999999,-14.819999999999999,0.0
ISIC_0057178,cluster:fca46f701cb0c0bb9aa0,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057202,cluster:a6f5b8a7538b273de224,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057225,cluster:847221ab931429f02ae3,bias_p000,4,a0,a0,none,False,-6.5,-6.5,0.0
ISIC_0057235,cluster:06e07b772172ad1282f8,bias_p000,4,a0,a0,none,False,-19.5,-19.5,0.0
ISIC_0057237,cluster:609cac68279ec2f362b1,bias_p000,4,a0,a0,none,False,-6.0,-6.0,0.0
ISIC_0057244,cluster:89cd980bf855e013b4c3,bias_p000,4,a0,a0,none,False,-21.6,-21.6,0.0
ISIC_0057247,cluster:3f6111f62dc84e40f924,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057251,cluster:1f9686e741f51f523d63,bias_p000,4,a2,a2,none,False,-4.56,-4.56,0.0
ISIC_0057254,cluster:b743fcabcd134a0247c9,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057256,cluster:e161c647a415686a5470,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057266,cluster:4fc91cb700e7b2b96c5a,bias_p000,4,a3,a1,down_substitution,True,-3.0,-2.4699999999999998,-0.5300000000000002
ISIC_0057280,cluster:8c7209158d9170541efc,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0057329,cluster:1d47da55d6fe6f646ff9,bias_p000,4,a0,a0,none,False,-1.8,-1.8,0.0
ISIC_0057330,cluster:317fad24c70b30d67fbb,bias_p000,4,a2,a2,none,False,-1.8,-1.8,0.0
ISIC_0057339,cluster:792cf2eb3d8b00a8e81b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057342,cluster:d9fede6748c003368c57,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057377,cluster:9f3b8958e3d6581167e9,bias_p000,4,a2,a0,down_substitution,True,-6.8999999999999995,0.0,-6.8999999999999995
ISIC_0057390,cluster:1fced810dad8d1f61c4e,bias_p000,4,a2,a1,down_substitution,True,-5.2,-10.4,5.2
ISIC_0057393,cluster:aea5799e9d1d1bc12a9c,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0057395,cluster:bf004858ec9839aab01c,bias_p000,4,a0,a0,none,False,-13.68,-13.68,0.0
ISIC_0057396,cluster:2946e26b5ad2e41fcc41,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057412,cluster:d692813a1abe8771e7d6,bias_p000,4,a2,a0,down_substitution,True,-6.5,-19.5,13.0
ISIC_0057429,cluster:79c2ec6c69f92ac6d8d0,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057443,cluster:e96eb0b12d039674302b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057453,cluster:553a0789eb78a3d7e341,bias_p000,4,a2,a2,none,False,-1.875,-1.875,0.0
ISIC_0057471,cluster:c3a2894bc75ed0fce3c6,bias_p000,4,a3,a1,down_substitution,True,-2.5,-2.4699999999999998,-0.03000000000000025
ISIC_0057477,cluster:f5c5294f71e8dfd629fb,bias_p000,4,a2,a0,down_substitution,True,0.0,-5.2,5.2
ISIC_0057498,cluster:65fa0c0bc06bc7b82ba2,bias_p000,4,a3,a0,down_substitution,True,-6.554999999999999,0.0,-6.554999999999999
ISIC_0057506,cluster:392d56927fd9692df87b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057512,cluster:58ed47b3f0e297bf38c8,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057545,cluster:f246922f4cd8eb809ecb,bias_p000,4,a2,a1,down_substitution,True,-6.5,-13.0,6.5
ISIC_0057550,cluster:0b41fc8e4bff7d873e17,bias_p000,4,a3,a0,down_substitution,True,0.0,-19.5,19.5
ISIC_0057562,cluster:a855e75b0cbad20323ec,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057572,cluster:0fdbab1aed1ecd8b104f,bias_p000,4,a2,a0,down_substitution,True,0.0,-6.5,6.5
ISIC_0057586,cluster:0c08834bdb21bf4f6b78,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0057626,cluster:8f6558ec3c44a1fe7e12,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057631,cluster:a93b86c7d833b2e66881,bias_p000,4,a3,a2,down_substitution,True,0.0,-4.8,4.8
ISIC_0057639,cluster:d57b81f03920f0c834b0,bias_p000,4,a1,a2,up_substitution,True,-1.5525,-3.105,1.5525
ISIC_0057651,cluster:f4d2fd9af6833299d49b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057655,cluster:b16f3869e52b4c6edba7,bias_p000,4,a3,a3,none,False,0.0,0.0,0.0
ISIC_0057666,cluster:a41634edc155d65dde2d,bias_p000,4,a3,a1,down_substitution,True,-2.5,-2.4699999999999998,-0.03000000000000025
ISIC_0057677,cluster:37959ac63a77edc3e17d,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057679,cluster:847221ab931429f02ae3,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0057693,cluster:05a698b253f329f96409,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057701,cluster:be31a09bf02f8b98efdb,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057740,cluster:372667c33d4a5484c909,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0057747,cluster:f5d60fde78993e9fa317,bias_p000,4,a3,a2,down_substitution,True,0.0,-9.0,9.0
ISIC_0057748,cluster:3da60b5c60ea91d8397e,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0057762,cluster:06e07b772172ad1282f8,bias_p000,4,a0,a0,none,False,-19.5,-19.5,0.0
ISIC_0057763,cluster:12f7913e1c0bc7fc1f9a,bias_p000,4,a3,a2,down_substitution,True,-3.0780000000000003,-2.052,-1.0260000000000002
ISIC_0057786,cluster:1e0a20fdff25ff00bf4b,bias_p000,4,a2,a2,none,False,-1.9665,-1.9665,0.0
ISIC_0057791,cluster:8d379f44152c7fb82eb7,bias_p000,4,a3,a1,down_substitution,True,0.0,-10.4,10.4
ISIC_0057798,cluster:1d47da55d6fe6f646ff9,bias_p000,4,a2,a2,none,False,-0.9,-0.9,0.0
ISIC_0057817,cluster:60dca78f4fccf1660a97,bias_p000,4,a2,a2,none,False,-1.7099999999999997,-1.7099999999999997,0.0
ISIC_0057821,cluster:442cd25f02ee571e8a78,bias_p000,4,a3,a1,down_substitution,True,0.0,-10.4,10.4
ISIC_0057827,cluster:051156840b70fe38517b,bias_p000,4,a3,a0,down_substitution,True,-2.1849999999999996,-6.5,4.315
ISIC_0057834,cluster:31bcc7b56ec9fa15beb7,bias_p000,4,a0,a0,none,False,-1.625,-1.625,0.0
ISIC_0057871,cluster:1e6c9508d9b764ed6314,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057873,cluster:bf652e74839c0b51e2f0,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057874,cluster:12f7913e1c0bc7fc1f9a,bias_p000,4,a3,a2,down_substitution,True,-3.0780000000000003,-2.052,-1.0260000000000002
ISIC_0057875,cluster:5bbafba517df04515d14,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057899,cluster:b491860318dd476173f2,bias_p000,4,a2,a2,none,False,-6.84,-6.84,0.0
ISIC_0057901,cluster:0e84c86c3a4954f0b702,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0057903,cluster:07d7579a157617d1cbd1,bias_p000,4,a3,a0,down_substitution,True,-1.9,-6.5,4.6
ISIC_0057913,cluster:a93b86c7d833b2e66881,bias_p000,4,a3,a2,down_substitution,True,0.0,-4.8,4.8
ISIC_0057937,cluster:0c6899c1ceb7b84c586e,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0057942,cluster:863871edb277575c7d28,bias_p000,4,a3,a1,down_substitution,True,-2.1849999999999996,-3.25,1.0650000000000004
ISIC_0057958,cluster:85483282f952fcc5c22a,bias_p000,4,a2,a1,down_substitution,True,-2.3,0.0,-2.3
ISIC_0057959,cluster:1d396326c1f8916c226c,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0057997,cluster:6b07589e4a0822d5f5a3,bias_p000,4,a0,a0,none,False,-14.819999999999999,-14.819999999999999,0.0
ISIC_0058021,cluster:6f9043069beae6b7a40a,bias_p000,4,a2,a2,none,False,-6.0,-6.0,0.0
ISIC_0058025,cluster:6186ede43985dc1bf845,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0058032,cluster:8d0638be6afa09f2c36e,bias_p000,4,a2,a2,none,False,-3.105,-3.105,0.0
ISIC_0058050,cluster:01fb890c71b5d096412a,bias_p000,4,a3,a0,down_substitution,True,0.0,-19.5,19.5
ISIC_0058057,cluster:e1adcb59cd16598d5172,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058064,cluster:e609438022c73c4e8f54,bias_p000,4,a1,a2,up_substitution,True,-3.0,0.0,-3.0
ISIC_0058073,cluster:105a7d4bd1810f375a08,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058088,cluster:4fc91cb700e7b2b96c5a,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.4699999999999998,2.4699999999999998
ISIC_0058097,cluster:5d87b82069c855f8ddf1,bias_p000,4,a0,a0,none,False,-13.68,-13.68,0.0
ISIC_0058098,cluster:0a34d4ebb790fac34ac4,bias_p000,4,a3,a2,down_substitution,True,0.0,-4.8,4.8
ISIC_0058099,cluster:66962c8755367479296c,bias_p000,4,a2,a2,none,False,-2.3598,-2.3598,0.0
ISIC_0058111,cluster:b30b1f9181902ad3014b,bias_p000,4,a0,a0,none,False,-1.14,-1.14,0.0
ISIC_0058118,cluster:df3f8a5e7943f7ccde42,bias_p000,4,a3,a0,down_substitution,True,0.0,-19.5,19.5
ISIC_0058120,cluster:b5b24ddfe8419949c542,bias_p000,4,a2,a2,none,False,-9.0,-9.0,0.0
ISIC_0058132,cluster:388499092c338b7908e2,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058135,cluster:79706b88645aaa255f36,bias_p000,4,a0,a0,none,False,-14.399999999999999,-14.399999999999999,0.0
ISIC_0058150,cluster:ab4a012ae4e30b9a6dd6,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0058184,cluster:8f9a204cacef571e3c9f,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058193,cluster:c71b7b54a14f15d898f4,bias_p000,4,a2,a0,down_substitution,True,0.0,-6.5,6.5
ISIC_0058197,cluster:6020c440dbb66b2082c9,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058245,cluster:4c6a22cd9cb03eeaae11,bias_p000,4,a2,a2,none,False,-4.8,-4.8,0.0
ISIC_0058252,cluster:a685be1332db19549c20,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0058261,cluster:b30b1f9181902ad3014b,bias_p000,4,a3,a3,none,False,-1.875,-1.875,0.0
ISIC_0058262,cluster:26eae7aea5d19392b31b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058276,cluster:17b7bf5e0e90f4cdd370,bias_p000,4,a2,a1,down_substitution,True,-2.1849999999999996,0.0,-2.1849999999999996
ISIC_0058278,cluster:50e91e670e43d391ae7a,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0058285,cluster:4c6a22cd9cb03eeaae11,bias_p000,4,a2,a2,none,False,-4.8,-4.8,0.0
ISIC_0058327,cluster:6e8b8d2ce88aea45234f,bias_p000,4,a2,a2,none,False,-4.8,-4.8,0.0
ISIC_0058338,cluster:e9fa6f92cffe4de55529,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058349,cluster:d5b887a0b8ed4f23787d,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0058362,cluster:1f9686e741f51f523d63,bias_p000,4,a2,a2,none,False,-4.56,-4.56,0.0
ISIC_0058364,cluster:d8518b01cffe4c9b8c4c,bias_p000,4,a3,a0,down_substitution,True,-3.5397,0.0,-3.5397
ISIC_0058366,cluster:2499a8706dafd265a430,bias_p000,4,a3,a1,down_substitution,True,0.0,-10.4,10.4
ISIC_0058383,cluster:c8249ac42702001c4b88,bias_p000,4,a3,a1,down_substitution,True,0.0,-9.879999999999999,9.879999999999999
ISIC_0058392,cluster:056269d56cc4ec36a1d1,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0058393,cluster:47a2069d24382400be57,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0058425,cluster:4c6a22cd9cb03eeaae11,bias_p000,4,a2,a2,none,False,-4.8,-4.8,0.0
ISIC_0058426,cluster:7175f533f4236acaaa62,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0058431,cluster:601b01a61907d5b8096c,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0058442,cluster:553a0789eb78a3d7e341,bias_p000,4,a2,a2,none,False,-1.875,-1.875,0.0
ISIC_0058470,cluster:b9b304c765a1972fbda6,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058476,cluster:33cf23f423308c415bef,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0058477,cluster:65fa0c0bc06bc7b82ba2,bias_p000,4,a3,a1,down_substitution,True,-6.554999999999999,-2.1849999999999996,-4.369999999999999
ISIC_0058481,cluster:20a0f95196b640330223,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058493,cluster:d8518b01cffe4c9b8c4c,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058499,cluster:66962c8755367479296c,bias_p000,4,a2,a2,none,False,-2.3598,-2.3598,0.0
ISIC_0058500,cluster:ca26854e8646b49445fb,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0058508,cluster:c446bf97c1f134bc3214,bias_p000,4,a0,a0,none,False,-19.5,-19.5,0.0
ISIC_0058509,cluster:ceb0cc06880ea9318e2f,bias_p000,4,a3,a1,down_substitution,True,-4.56,0.0,-4.56
ISIC_0058513,cluster:79b9e41944be4db7fab4,bias_p000,4,a2,a2,none,False,-6.84,-6.84,0.0
ISIC_0058514,cluster:8a24fda91fe0afbe24a9,bias_p000,4,a3,a1,down_substitution,True,-2.76,-2.6,-0.1599999999999997
ISIC_0058517,cluster:b743fcabcd134a0247c9,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058534,cluster:be31a09bf02f8b98efdb,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058546,cluster:77d5fa359a68749b0a92,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058559,cluster:5ed8c48aae57f7f64f1d,bias_p000,4,a2,a2,none,False,-9.0,-9.0,0.0
ISIC_0058565,cluster:8d0638be6afa09f2c36e,bias_p000,4,a1,a0,down_substitution,True,-1.5525,0.0,-1.5525
ISIC_0058569,cluster:f5eb81935dedd545ed56,bias_p000,4,a3,a0,down_substitution,True,0.0,-18.0,18.0
ISIC_0058573,cluster:804f946370e294a4a5cd,bias_p000,4,a3,a1,down_substitution,True,-3.0,-2.4699999999999998,-0.5300000000000002
ISIC_0058580,cluster:d77411744fa5aa0e4e86,bias_p000,4,a0,a0,none,False,-14.819999999999999,-14.819999999999999,0.0
ISIC_0058582,cluster:22ba88aca4fbb7803c5e,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058584,cluster:863871edb277575c7d28,bias_p000,4,a3,a1,down_substitution,True,-2.1849999999999996,-3.25,1.0650000000000004
ISIC_0058588,cluster:6ce65aeb1e149537e8fc,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058606,cluster:3db20e26bba4087de584,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058608,cluster:1f9686e741f51f523d63,bias_p000,4,a3,a3,none,False,0.0,0.0,0.0
ISIC_0058625,cluster:c9c3da9110c8c54cc25d,bias_p000,4,a0,a0,none,False,-19.5,-19.5,0.0
ISIC_0058639,cluster:9004dde5dfb93a57fbb6,bias_p000,4,a0,a0,none,False,-5.2,-5.2,0.0
ISIC_0058641,cluster:14e0797adec8d7cf3f1b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058645,cluster:b63de9382d3c114b851d,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0058651,cluster:a126d8c2dc20e3861e89,bias_p000,4,a0,a0,none,False,-4.8,-4.8,0.0
ISIC_0058652,cluster:14e0797adec8d7cf3f1b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058661,cluster:61fb80c42e3427010c62,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058664,cluster:eff6aeac7ad7fe95ca0a,bias_p000,4,a1,a1,none,False,0.0,0.0,0.0
ISIC_0058681,cluster:ff7e9cf0da34d2ec669a,bias_p000,4,a1,a0,down_substitution,True,0.0,-1.3,1.3
ISIC_0058698,cluster:9d28549a45eba46f0993,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.4699999999999998,2.4699999999999998
ISIC_0058713,cluster:aa5c605391214730aa0c,bias_p000,4,a3,a1,down_substitution,True,0.0,-13.0,13.0
ISIC_0058724,cluster:1f9686e741f51f523d63,bias_p000,4,a3,a3,none,False,0.0,0.0,0.0
ISIC_0058729,cluster:558086a4130e1006e936,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058747,cluster:1029f0881c2bd80fcebb,bias_p000,4,a2,a1,down_substitution,True,-5.0,-2.5,-2.5
ISIC_0058751,cluster:c9e380ee7e7f2f3cc13a,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0058756,cluster:b72be1031d01e7d6cecb,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0058760,cluster:c3a2894bc75ed0fce3c6,bias_p000,4,a3,a1,down_substitution,True,-2.5,-2.4699999999999998,-0.03000000000000025
ISIC_0058768,cluster:1e32be818352a21f9214,bias_p000,4,a3,a1,down_substitution,True,0.0,-10.4,10.4
ISIC_0058802,cluster:b1fc0ab0fc6d6abbba6b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058821,cluster:5be062b3286a2f0a7738,bias_p000,4,a2,a1,down_substitution,True,-2.4,0.0,-2.4
ISIC_0058829,cluster:cc4d03cfd1a4a7df068b,bias_p000,4,a2,a2,none,False,-2.3598,-2.3598,0.0
ISIC_0058835,cluster:e1adcb59cd16598d5172,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058845,cluster:9d693c1e01ea5df0bf71,bias_p000,4,a0,a0,none,False,-6.84,-6.84,0.0
ISIC_0058847,cluster:24796d1d52be29bbf56f,bias_p000,4,a2,a2,none,False,-0.98325,-0.98325,0.0
ISIC_0058864,cluster:3c8ebede2e1a0dc5a571,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0058880,cluster:79706b88645aaa255f36,bias_p000,4,a0,a0,none,False,-14.399999999999999,-14.399999999999999,0.0
ISIC_0058882,cluster:d9fede6748c003368c57,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058895,cluster:62e414e0ee670df23b36,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0058910,cluster:1f9686e741f51f523d63,bias_p000,4,a0,a0,none,False,-13.68,-13.68,0.0
ISIC_0058920,cluster:bcf51ea10b5606a21df0,bias_p000,4,a0,a0,none,False,-20.52,-20.52,0.0
ISIC_0058952,cluster:e7c02558a07adb0647ea,bias_p000,4,a2,a1,down_substitution,True,-4.8,-2.4,-2.4
ISIC_0058957,cluster:8e500bbceb4ca18099cd,bias_p000,4,a2,a1,down_substitution,True,-4.9399999999999995,-9.879999999999999,4.9399999999999995
ISIC_0058959,cluster:0a0d1b91719c2486fc72,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0058971,cluster:e53a17a546a96a557d12,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0058983,cluster:0c08834bdb21bf4f6b78,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0058984,cluster:83911c36a3b5a5cf7c50,bias_p000,4,a3,a1,down_substitution,True,-2.4,-2.6,0.20000000000000018
ISIC_0058990,cluster:eff6aeac7ad7fe95ca0a,bias_p000,4,a0,a0,none,False,-1.14,-1.14,0.0
ISIC_0058996,cluster:33cf23f423308c415bef,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0059000,cluster:53a27e68c201852763c4,bias_p000,4,a2,a2,none,False,-2.5875,-2.5875,0.0
ISIC_0059008,cluster:89af3566eddd6d482aa8,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059066,cluster:0a0d1b91719c2486fc72,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0059076,cluster:9bf143536dc6fb822f51,bias_p000,4,a2,a2,none,False,-9.0,-9.0,0.0
ISIC_0059081,cluster:c266f7ba43f755bdbaba,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0059104,cluster:442cd25f02ee571e8a78,bias_p000,4,a3,a1,down_substitution,True,0.0,-10.4,10.4
ISIC_0059106,cluster:6badffbf378681dc3a17,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0059111,cluster:8205ffa575265f81b6df,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0059118,cluster:06d7de627f541666d127,bias_p000,4,a2,a1,down_substitution,True,-2.6219999999999994,0.0,-2.6219999999999994
ISIC_0059135,cluster:45be88d3eebe95c41afc,bias_p000,4,a0,a0,none,False,-6.5,-6.5,0.0
ISIC_0059136,cluster:687b71ec53f3de18466b,bias_p000,4,a2,a1,down_substitution,True,-3.8,-1.9,-1.9
ISIC_0059140,cluster:99e9469a76045b93c547,bias_p000,4,a3,a0,down_substitution,True,0.0,-15.600000000000001,15.600000000000001
ISIC_0059148,cluster:fa3786237be0a6e171e7,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0059165,cluster:fc2c11eec6ab97bf0f4e,bias_p000,4,a0,a0,none,False,-14.399999999999999,-14.399999999999999,0.0
ISIC_0059219,cluster:1e73fac64e141351ac53,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0059230,cluster:c09c8771f4ea4e5072c2,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059242,cluster:bab0382a9422b3ddc6a4,bias_p000,4,a2,a1,down_substitution,True,-2.28,0.0,-2.28
ISIC_0059265,cluster:93bf601d7a9e2f0538ce,bias_p000,4,a3,a3,none,False,-3.8812499999999996,-3.8812499999999996,0.0
ISIC_0059267,cluster:1ee11c2abc28ae3027b1,bias_p000,4,a2,a2,none,False,-1.9665,-1.9665,0.0
ISIC_0059295,cluster:cf34dd059e5901b79b8c,bias_p000,4,a3,a3,none,False,-3.1049999999999995,-3.1049999999999995,0.0
ISIC_0059306,cluster:20ede188454f7bd88e7f,bias_p000,4,a0,a0,none,False,-5.2,-5.2,0.0
ISIC_0059341,cluster:89af3566eddd6d482aa8,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059349,cluster:97499bb5ffd3bf3cf2b4,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0059353,cluster:5aeee4859d64ae52f512,bias_p000,4,a0,a0,none,False,-14.819999999999999,-14.819999999999999,0.0
ISIC_0059360,cluster:8c7209158d9170541efc,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0059362,cluster:a93b86c7d833b2e66881,bias_p000,4,a3,a2,down_substitution,True,0.0,-4.8,4.8
ISIC_0059370,cluster:e9fa6f92cffe4de55529,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059372,cluster:5af9fb9d549f73a7147e,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0059379,cluster:9c6b2c70ba13d009e7d4,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059385,cluster:155d737c06ef568caa6d,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059397,cluster:0c08834bdb21bf4f6b78,bias_p000,4,a1,a1,none,False,-2.6,-2.6,0.0
ISIC_0059405,cluster:0da965439c6af4c1d015,bias_p000,4,a2,a2,none,False,-7.2,-7.2,0.0
ISIC_0059416,cluster:2fb14cb315dae87838cc,bias_p000,4,a2,a1,down_substitution,True,-4.8,-2.4,-2.4
ISIC_0059418,cluster:3266bc8e24b4474d50b1,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059420,cluster:442cd25f02ee571e8a78,bias_p000,4,a3,a1,down_substitution,True,0.0,-10.4,10.4
ISIC_0059424,cluster:1f9686e741f51f523d63,bias_p000,4,a0,a0,none,False,-13.68,-13.68,0.0
ISIC_0059432,cluster:53a27e68c201852763c4,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059434,cluster:60d7d4c928562118c07c,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059436,cluster:26eae7aea5d19392b31b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059438,cluster:9c6b2c70ba13d009e7d4,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059439,cluster:be31a09bf02f8b98efdb,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059444,cluster:d77e078ef8e328e216e9,bias_p000,4,a0,a0,none,False,-18.0,-18.0,0.0
ISIC_0059447,cluster:3563f1d6df607b5dee99,bias_p000,4,a3,a1,down_substitution,True,-2.76,-2.6,-0.1599999999999997
ISIC_0059465,cluster:24e5a5799bb58e2223b4,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0059477,cluster:1a3044e70c900b5786bc,bias_p000,4,a1,a1,none,False,-0.8549999999999999,-0.8549999999999999,0.0
ISIC_0059480,cluster:001e2b9db66705ea3a8e,bias_p000,4,a3,a0,down_substitution,True,-4.0,-1.3,-2.7
ISIC_0059488,cluster:1937ec662037ff1cf09a,bias_p000,4,a3,a2,down_substitution,True,0.0,-4.8,4.8
ISIC_0059513,cluster:d77411744fa5aa0e4e86,bias_p000,4,a2,a1,down_substitution,True,-4.9399999999999995,-9.879999999999999,4.9399999999999995
ISIC_0059519,cluster:1029f0881c2bd80fcebb,bias_p000,4,a2,a1,down_substitution,True,-5.0,-2.5,-2.5
ISIC_0059524,cluster:1c41164bf72897b59cef,bias_p000,4,a0,a0,none,False,-6.5,-6.5,0.0
ISIC_0059572,cluster:40b8b328e60ec53017fc,bias_p000,4,a0,a0,none,False,-6.5,-6.5,0.0
ISIC_0059587,cluster:07548eb5eb80e59002c9,bias_p000,4,a3,a0,down_substitution,True,-4.32,0.0,-4.32
